state_code,labels,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,funding_velocity,funding_per_round,milestone_rate,regulatory_risk_flag,churn_risk_flag
NY,1,0.5562,0.5562,-0.0247,1.9288,3,1,130000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1300000.0,130000.0,0.9739469198928657,0,1
OH,0,7.9178,10.9041,0.0,0.0,4,3,13222860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,4284372.873667498,4407620.0,0.0,0,0
IN,0,4.1315,6.1507,5.5699,6.1096,10,2,2192000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.0,0,1034352.5858814649,1096000.0,4.689698296076281,0,0
MA,1,5.1452,5.1452,2.0,2.0,4,1,2000000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,20000000.0,2000000.0,10.0,0,1
CA,1,3.0219,4.9589,6.5836,6.6822,11,2,9400000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,4614629.356897398,4700000.0,10.070493454179243,0,0
CA,1,5.3452,7.2274,0.0,0.0,2,4,13045000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,6581071.53667642,3261250.0,0.0,0,0
CA,1,0.1753,4.0986,0.7342,5.0493,8,4,10000000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.25,1,2485521.8353093234,2500000.0,0.6794863083508869,0,1
CA,1,1.4247,1.4247,1.0,1.0,7,1,6000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1,60000000.0,6000000.0,10.0,0,0
PA,0,2.0,3.5562,4.5699,4.5699,3,2,2100000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,0,1267962.806424345,1050000.0,10.0,0,0
WA,1,0.4192,0.8877,0.0849,1.863,3,2,3250000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,5716798.592788039,1625000.0,1.597359033065332,0,0
CA,0,6.5726,7.1562,0.0,0.0,1,3,148000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1,216500877.70626107,49333333.333333336,0.0,0,0
CA,1,3.9178,9.3014,10.7507,10.7507,10,2,24500000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,4467867.82405719,12250000.0,10.0,0,0
UT,0,-0.0192,0.8959,1.063,1.063,4,2,72000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,70928.97251502314,36000.0,10.0,0,0
CA,0,6.6027,6.6027,4.0027,4.0027,3,1,10360000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,103600000.0,10360000.0,10.0,0,0
NY,1,0.0192,1.5699,2.4849,4.8712,12,3,1310000,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,793602.7140001211,436666.6666666667,0.8044081566987089,0,0
NY,0,-0.1151,-0.1151,0.0466,0.0466,1,1,150000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,1500000.0,150000.0,10.0,0,0
CA,1,3.0877,9.3178,0.4959,9.5315,5,3,64000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.3333,1,10110424.795816813,21333333.333333332,0.21892377074302732,0,0
OH,0,0.0,0.0,0.0,0.0,2,1,250000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,2500000.0,250000.0,10.0,0,1
CA,1,-0.2521,2.0877,1.4164,1.4164,6,3,1830000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.0,0,750061.4804492171,610000.0,10.0,0,0
OR,1,0.4192,1.0247,0.7726,2.1699,10,2,9800000,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,13890857.547838414,4900000.0,2.6714753222467102,0,0
CA,1,1.8247,1.8247,3.8959,5.9068,15,1,2300000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,23000000.0,2300000.0,1.421194751054053,0,1
WA,0,2.4192,3.0904,-0.1616,3.9699,3,2,1310000,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1698651.4522821582,655000.0,0.9452912678719131,0,1
CA,0,0.0822,0.8384,0.0,4.1836,4,2,4500000,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.5,1,5255781.359495445,2250000.0,1.1672425063031096,0,0
CA,1,2.1616,5.7315,5.0027,5.0027,5,3,22000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,5994713.7524183225,7333333.333333333,10.0,0,0
CA,1,0.6658,2.0795,3.0301,4.2877,23,3,10000000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2.6667,1,6606328.863050803,3333333.3333333335,2.2097819681791395,0,0
NY,1,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.5,1,24970924.266265307,9125000.0,15.535991714137737,0,1
CO,1,1.7507,9.9589,9.3425,10.4603,35,7,33672656,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,4052942.394261092,4810379.428571428,2.4634586960091953,0,1
CA,1,0.8603,2.926,3.0,3.0,4,3,19000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,8773144.941589324,6333333.333333333,10.0,0,0
CA,1,3.4685,3.4685,2.0,2.0,3,1,30000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,300000000.0,30000000.0,10.0,0,0
CA,1,1.5151,2.937,2.6384,3.8164,6,2,2250000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,1,1478415.138971023,1125000.0,1.5649452269170578,0,1
CA,1,5.8658,9.9644,8.1699,8.1699,7,6,53818873,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.25,1,12818290.144333828,8969812.166666666,10.0,0,0
CA,0,2.6658,2.6658,0.0,0.0,6,1,5500000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,55000000.0,5500000.0,0.0,0,1
WA,1,1.9973,1.9973,-0.0822,3.5205,3,1,6000000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,60000000.0,6000000.0,0.5401463796688902,0,0
CA,0,1.4959,1.6658,0.0,7.5233,2,2,30150000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.5,1,111708040.01482034,15075000.0,0.39353036086734094,0,0
CA,1,3.7863,5.5123,0.0,0.0,11,2,83000000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,45454545.45454546,41500000.0,0.0,1,0
NY,0,1.0,2.7096,0.0,0.0,1,2,12000000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,0,6631299.7347480105,6000000.0,0.0,0,0
CA,1,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0,2440384.883558778,1750000.0,0.805315079524864,0,0
CA,1,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,40000000.0,4000000.0,2.4746349913387777,0,0
CA,0,2.4521,3.6027,0.0,0.0,9,2,4000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,3198464.736926276,2000000.0,0.0,0,0
CA,1,5.8274,7.7151,10.0082,10.0082,11,2,25000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,1,12577350.70684711,12500000.0,10.0,0,0
NY,1,0.8356,3.7616,0.9041,0.9041,5,3,1420698,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,1,469497.02577660274,473566.0,10.0,0,0
CA,1,1.6219,5.3315,-3.7507,-3.7507,5,2,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,1,2624947.501049979,5000000.0,10.0,0,0
CA,1,1.1644,4.7973,2.326,6.9041,18,3,67000000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,17948511.88084331,22333333.333333332,1.0688099869605183,0,0
CA,1,0.337,5.2301,4.1726,5.7205,13,4,53000000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4.5,1,10614648.21453606,13250000.0,1.8204988166757687,0,0
CA,0,0.4658,1.2247,0.0,1.2247,5,2,300000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.0,1,349283.967865875,150000.0,1.5097757982939533,0,0
CA,1,5.6685,8.5014,6.7534,8.0932,4,3,1400000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,477343.2438883016,466666.6666666667,1.3890818169190169,0,0
CA,1,2.9178,4.2548,2.0027,7.1699,4,2,6500000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,4523312.45650661,3250000.0,0.5695625759416768,0,1
CA,1,1.2795,1.2795,2.7041,3.5836,8,1,5000000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,50000000.0,5000000.0,3.062787136294027,0,0
WA,1,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,3555555.5555555555,4800000.0,0.8405127127547803,0,0
WA,1,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.4,1,8005722.303227049,11640000.0,0.42220814861726835,0,0
MA,1,0.9151,3.7479,0.5808,4.8822,14,3,28000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,9547190.398254229,9333333.333333334,0.45440087244967514,0,0
TX,1,4.7479,5.2301,5.8548,7.7562,10,2,30000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,51528684.30092746,15000000.0,1.49895073448586,0,0
CA,1,1.0,2.1644,4.3644,5.3342,10,2,3500000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0,2768111.3571654535,1750000.0,1.8695083193120203,0,0
MA,0,0.0849,0.0849,-1.0,0.1342,7,1,16700000,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,167000000.0,16700000.0,1.6204829039053636,0,1
AZ,0,11.1452,11.1452,0.0,0.0,0,1,18000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0,1,180000000.0,18000000.0,0.0,0,0
CA,1,7.537,7.537,7.0055,7.0055,6,1,15000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.0,1,150000000.0,15000000.0,10.0,0,0
CA,0,3.9178,3.9178,0.0,0.0,2,2,12000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.0,1,120000000.0,6000000.0,0.0,0,0
OH,0,1.2849,1.2849,0.0,0.0,1,1,15000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,150000.0,15000.0,10.0,0,1
WA,1,1.3096,1.3096,1.3096,2.8822,11,1,200000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,2000000.0,200000.0,1.7936147315556616,0,0
CA,0,4.0274,4.0274,0.0,0.0,0,1,15000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,150000000.0,15000000.0,0.0,0,0
CA,1,-0.0822,1.2301,0.3151,1.2986,4,2,1400000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,991290.8022374848,700000.0,1.8458698661744344,0,0
NY,0,-0.8658,6.1233,5.0027,5.0027,5,4,11400000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1,1608102.5800172095,2850000.0,10.0,0,0
CA,1,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1,9115103.127079174,8562500.0,1.516185277840952,0,0
TX,1,0.0,2.7205,1.0027,5.9479,4,4,3800000,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.75,1,1347278.8512675057,950000.0,0.7928327915642592,0,0
CA,1,4.4521,6.1151,6.5863,6.5863,3,2,10100000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1,5728871.242200793,5050000.0,10.0,0,0
CA,0,4.0795,4.0795,0.0,0.0,0,1,4000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,1,40000000.0,4000000.0,0.0,0,0
CA,1,1.9562,1.9562,1.9562,2.0027,11,1,3011408,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1,30114080.0,3011408.0,20.477815699658706,0,0
CA,0,9.7315,9.7315,6.0027,6.0027,2,1,8000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1,80000000.0,8000000.0,10.0,0,0
CA,1,0.0,2.8795,2.3397,2.3397,15,2,12700000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.5,1,4262460.144319517,6350000.0,10.0,0,0
CA,0,0.0,0.0,0.3342,3.2219,5,1,300000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,3000000.0,300000.0,1.3388225056063192,0,0
CA,1,0.0,0.0,-1.8027,-0.0959,21,1,5675000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,56750000.0,5675000.0,1.1069293779056897,0,1
CA,1,4.0877,4.0877,4.6685,5.1863,13,1,1000000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0,1,10000000.0,1000000.0,3.2372936225315625,0,0
FL,0,0.0,0.0,0.0,0.0,2,1,125000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1250000.0,125000.0,0.0,0,0
CT,0,0.2247,0.9534,0.5808,1.0685,2,2,700000,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0,844696.5126101122,350000.0,3.403096818104475,0,1
WA,1,0.2521,0.6438,1.2685,1.7479,6,2,532000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,1081960.5450477933,266000.0,3.4518467380048325,0,0
CA,1,0.2137,2.2137,4.6301,5.5534,8,2,8500000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,4047619.0476190485,4250000.0,2.9316915860451473,0,1
WA,1,3.5699,3.5699,5.8795,9.3808,2,1,9400000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1,94000000.0,9400000.0,0.8330325160358758,0,0
RI,0,-1.0,2.2493,1.7479,1.7479,3,2,350000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,104499.44764577673,175000.0,10.0,0,0
NY,1,1.1671,3.211,0.7534,2.811,16,2,12300000,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.5,1,5737207.892159149,6150000.0,1.3904338153503892,0,0
MA,1,1.5753,5.9589,4.4164,4.4164,6,5,25413298,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.0,1,5668056.472477474,5082659.6,10.0,0,0
CA,1,0.4329,1.126,2.6904,3.5397,23,2,9800000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.5,1,12356575.463371582,4900000.0,2.1068155482987465,0,0
CA,0,-0.3288,0.337,0.4082,0.8712,5,2,1015000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,1,1325411.3345521025,507500.0,3.5523978685612794,0,0
CO,1,0.0,3.4712,0.0,1.9123,4,5,10000003,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1.5,1,2800180.0515232976,2000000.6,0.9938875913134223,0,0
IL,1,0.7699,2.8548,-0.4329,2.8521,3,2,1750000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1,800951.988649366,875000.0,0.5908419497784342,0,0
CA,1,0.9397,0.9397,1.4959,3.8164,4,1,100000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,1000000.0,100000.0,0.8262755629002272,0,0
CA,1,1.926,1.926,1.6685,2.4658,1,1,12000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,120000000.0,12000000.0,2.2289089490694303,0,0
NY,1,0.3178,0.6795,0.7945,2.8521,16,2,11450000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8.5,1,24799653.454624213,5725000.0,1.3904338153503892,0,0
CA,0,0.6685,0.6685,-0.9151,0.863,7,1,50000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0,500000.0,50000.0,1.0649060220435547,0,0
CA,0,2.5808,2.5808,3.0027,4.6082,4,1,20000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,1,200000000.0,20000000.0,1.172676634418059,0,0
TX,1,2.9671,3.7151,6.9671,8.3342,16,2,42500000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.5,1,50117924.52830187,21250000.0,2.0448503851134907,0,0
CA,1,0.0,2.3479,0.0,5.1616,7,3,22487000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,9186241.268025653,7495666.666666667,0.38011251330393797,0,0
CA,1,2.5342,2.5342,-1.2521,4.0493,3,1,7800000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,78000000.0,7800000.0,0.37027437331062324,0,0
NJ,1,3.9726,10.2493,3.0,3.0,8,4,59000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.0,1,9252434.644879013,14750000.0,10.0,0,0
ID,0,2.337,2.337,0.5808,2.3726,5,1,4000000,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,40000000.0,4000000.0,2.114388413151496,0,0
CA,1,1.5452,4.5178,1.663,4.9178,6,4,71400000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.6667,1,23237648.89669986,17850000.0,0.8942410873971623,0,0
CA,1,0.7918,4.3205,3.9753,3.9753,5,3,25500000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.6667,1,7027310.0559429,8500000.0,10.0,0,0
CA,1,5.8603,7.6986,5.8603,7.6712,28,4,28932322,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.6667,1,14926648.093690345,7233080.5,1.5699408655607303,0,0
CA,1,0.9616,5.7151,6.0438,6.8849,18,6,35200000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.3333,1,7252498.197177296,5866666.666666667,3.1877590054191907,0,0
MA,0,5.2027,8.1178,8.0055,8.0055,2,2,10000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,3316639.580776756,5000000.0,10.0,0,0
CA,1,0.7178,3.7068,0.537,3.6274,11,3,22100000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.6667,1,7154418.905794756,7366666.666666667,1.2537612838515546,0,0
MA,1,3.0521,9.4767,1.0,1.0,4,5,33000000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2.0,1,5057781.319927659,6600000.0,10.0,0,0
CA,1,6.2986,6.2986,6.0027,6.0027,9,1,15000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1,150000000.0,15000000.0,10.0,1,0
CA,1,6.937,9.1589,6.0055,6.0055,6,3,13000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,5598863.000129207,4333333.333333333,10.0,0,0
CA,1,1.9671,3.1945,2.2493,2.2493,5,2,12800000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,9642910.95374416,6400000.0,10.0,0,0
NY,0,0.1671,3.7808,3.8356,6.1178,6,2,626096,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1,168590.89317930903,313048.0,1.2593401057845688,0,0
MA,1,-0.1671,3.6493,4.1507,4.6849,12,4,20350000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3.75,1,5196098.457767337,5087500.0,4.730368968779564,0,0
CA,0,5.7836,5.7836,2.0027,2.0027,1,1,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,100000000.0,10000000.0,10.0,0,0
CA,1,0.5671,0.5671,0.5671,2.3534,5,1,425000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1,4250000.0,425000.0,1.5904150983406666,0,1
CA,1,5.3644,7.9781,5.2521,5.2521,5,3,37891054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.0,1,13962875.04145631,12630351.333333334,10.0,0,0
CA,1,1.0877,7.7616,6.8849,6.8849,9,5,40000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4.0,1,5905017.78886609,8000000.0,10.0,0,0
CA,1,0.7014,2.126,2.4027,4.0548,10,3,5550000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.0,1,3640299.0948445494,1850000.0,2.282974716055019,0,0
CA,1,0.5808,0.5808,0.0,2.1315,3,1,770000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,7700000.0,770000.0,1.3443871835088506,0,0
TX,0,0.1068,4.7342,0.0,0.0,0,4,19550000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.0,1,4135465.583618902,4887500.0,0.0,0,0
CA,1,1.4795,2.2521,2.2521,2.2521,6,2,4000000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,4584001.833600733,2000000.0,10.0,0,1
VA,1,1.0849,5.8192,6.3507,9.4411,14,4,42000000,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.3333,1,8687917.588896014,10500000.0,1.2537612838515544,0,1
CO,0,3.6548,3.6548,0.0,0.0,0,1,1900000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,19000000.0,1900000.0,0.0,0,0
CA,1,1.1781,2.7151,2.5178,3.6685,21,3,45039999,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3.6667,1,27513744.043982893,15013333.0,2.3986567522187574,0,0
CA,0,4.5315,4.5315,5.5288,5.5288,1,1,1310000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,1,13100000.0,1310000.0,10.0,0,0
OR,1,7.0027,7.0027,7.6712,7.6712,3,1,3000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0,30000000.0,3000000.0,10.0,0,0
CA,1,0.0,3.4548,2.0247,3.9753,9,4,36000000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1,10127152.019804208,9000000.0,1.4629864429922952,0,0
CA,1,0.1644,0.1644,1.4822,1.4822,3,1,3000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,30000000.0,3000000.0,10.0,0,0
CA,0,0.6685,0.6685,0.7973,5.2849,1,1,1300000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,1,13000000.0,1300000.0,0.6539366989275438,0,1
AR,0,9.7534,9.7534,9.7534,9.7534,1,1,50000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,500000.0,50000.0,10.0,0,0
NY,1,6.2849,6.2849,5.7507,7.3068,15,1,6500000,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,1,65000000.0,6500000.0,1.8114848137189785,0,1
MA,1,0.6822,1.3096,0.3288,2.5945,5,2,4600000,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,9.0,1,6323893.318669233,2300000.0,0.8454157331867946,0,0
MA,1,2.1233,6.0192,2.0,6.5123,5,3,21900000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.6667,1,5480617.633073901,7300000.0,0.43362313813065073,0,0
NY,1,0.4904,0.4904,1.1808,1.1808,6,1,240000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,1,2400000.0,240000.0,10.0,0,0
CA,1,0.0,5.3014,5.0027,5.0027,17,4,34700000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.25,1,6424260.376939313,8675000.0,10.0,0,0
IL,1,1.2274,5.8712,3.6466,6.6959,4,4,33000000,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,5.3333,1,6956448.416880982,8250000.0,0.6350617597561362,0,0
